!!SBtab TableType='Proteomaps' Organism='eco' DefaultProteinLength='350' ProteinURL='www.genome.jp/dbget-bin/www_bget?eco:'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway
b1211	440.0	42.094934793	158400.0	55.4569464061	360.0	prfA	K02835	Translation factors
b2891	5473.0	523.603586642	1603589.0	561.427709788	293.0	prfB	K02836	Translation factors
b4375	3451.0	330.158227206	2885036.0	1010.07125525	836.0	prfC	K02837	Translation factors
b3935	76.0	7.27094328243	55632.0	19.4771517832	732.0	priA	K04066	Homologous recombination
b4201	488.0	46.6871094977	50752.0	17.768629697	104.0	priB	K02686	Homologous recombination
b0467	110.0	10.5237336983	19250.0	6.73955945908	175.0	priC	K04067	Homologous recombination
b3355	169.0	16.1682817728	48841.0	17.0995752489	289.0	PrkB	K00855	Pentose phosphate metabolism
b3498	2334.0	223.294495016	1587120.0	555.661797854	680.0	prlC	K01414	Peptidases
b3259	1716.0	164.170245693	502788.0	176.029590717	293.0	prmA	K02687	Ribosome biogenesis
b2330	1573.0	150.489391885	487630.0	170.722669041	310.0	prmB	K07320	Ribosome biogenesis
b1212	108.0	10.3323930856	29916.0	10.4738005599	277.0	prmC	K02493	Translation factors
b0243	1705.0	163.117872323	710985.0	248.92081465	417.0	proA	K00147	Amino acid metabolism
b0242	1202.0	114.99570823	441134.0	154.444094671	367.0	proB	K00931	Amino acid metabolism
b0386	1528.0	146.184228099	411032.0	143.905174212	269.0	proC	K00286	Amino acid metabolism
b4111	826.0	79.0236730433	413000.0	144.594184758	500.0	proP	K03762	Transport
b1831	5271.0	504.278184759	1844850.0	645.894871069				
b0194	5518.0	527.908750427	3156296.0	1105.04127597	572.0	ProS	K01881	tRNA loading
b2677	167.0	15.9769411601	66800.0	23.3871465905	400.0	proV	K02000	Transport
b2678	86.0	8.22764634591	30444.0	10.6586570479	354.0	proW	K02001	Transport
b2679	151.0	14.4462162585	49830.0	17.4458310569	330.0	proX	K02002	Transport
b0402	314.0	30.0404761932	109900.0	38.4767576391		proY	K11736	Transport
b0331	0.0	0.0	0.0	0.0	296.0	prpB	K03417	Other central metabolism enzymes
b0333	0.0	0.0	0.0	0.0	389.0	prpC	K01659	Other central metabolism enzymes
b0334	0.0	0.0	0.0	0.0	483.0	prpD	K01720	Other central metabolism enzymes
b0335	0.0	0.0	0.0	0.0	628.0	prpE	K01908	Other central metabolism enzymes
b0330	0.0	0.0	0.0	0.0	528.0	prpR	K02688	Transcription factors
b1444	27.0	2.58309827139	9450.0	3.30851100718	350	patD	K00137	Amino acid metabolism
b1207	4050.0	387.464740709	1275750.0	446.64898597	315.0	prs	K00948	Pentose phosphate metabolism
b4160	828.0	79.215013656	266616.0	93.3441238827	322.0	psd	K01613	Lipid and steroid metabolism
b4030	12.0	1.14804367617	4200.0	1.47044933653				
b0384	10.0	0.956703063478	3500.0	1.22537444711				
b1304	1143.0	109.351160156	400050.0	140.060299304				
b1305	339.0	32.4322338519	118650.0	41.5401937569				
b1306	228.0	21.8128298473	27132.0	9.49910271396	119.0	pspC	K03973	Transcription factors
b1307	43.0	4.11382317296	15050.0	5.26911012255				
b1308	787.0	75.2925310957	275450.0	96.4369689872				
b1303	119.0	11.3847664554	38675.0	13.5403876405	325.0	pspF	K03974	Transcription factors
b4050	28.0	2.67876857774	9800.0	3.43104845189				
b2585	845.0	80.8414088639	1098500.0	384.592522899	1300.0	pssA	K00998	Lipid and steroid metabolism
b3726	368.0	35.206672736	108928.0	38.1364536498	296.0	pstA	K02038	Transport
b3725	2470.0	236.305656679	634790.0	222.244412937	257.0	pstB	K02036	Transport
b3727	302.0	28.892432517	96338.0	33.7286067101	319.0	pstC	K02037	Transport
b3728	1360.0	130.111616633	470560.0	164.746342809	346.0	pstS	K02040	Two-component system
b2165	4.0	0.382681225391	1400.0	0.490149778842		psuG	K16329	Pyrimidine metabolism
b2166	0.0	0.0	0.0	0.0		psuK	K16328	Pyrimidine metabolism
b2164	0.0	0.0	0.0	0.0		psuT	K16324	Transport
b2297	6999.0	669.596474128	4997286.0	1749.58473408	714.0	pta	K13788	Glycolysis
b1204	1030.0	98.5404155382	199820.0	69.9583777202	194.0	pth	K01056	Translation factors
b2821	229.0	21.9085001536	220298.0	77.1278685567	962.0	ptrA	K01407	Peptidases
b1845	50.0	4.78351531739	34300.0	12.0086695816	686.0	ptrB	K01354	Peptidases
b3947	0.0	0.0	0.0	0.0	833.0	frwA	K08483	Transport
b1101	3661.0	350.248991539	1746297.0	611.390777388	477.0	ptsG	K02778	Transport
b2415	16271.0	1556.65155459	1383035.0	484.210213843	85.0	ptsH	K02784	Transport
b2416	3825.0	365.93892178	2199375.0	770.016549886	575.0	ptsI	K08483	Transport
b3204	1123.0	107.437754029	183049.0	64.0867334766	163.0	ptsN	K02806	Transport
b2829	336.0	32.1452229329	251328.0	87.9916882977	748.0	ptsP	K08484	Transport
b4177	6316.0	604.253654893	2728512.0	955.271109549	432.0	purA	K01939	Purine metabolism
b1131	2162.0	206.839202324	985872.0	345.160673405	456.0	purB	K01756	Purine metabolism
b2476	1328.0	127.05016683	314736.0	110.191271995	237.0	purC	K01923	Purine metabolism
b4005	337.0	32.2408932392	144573.0	50.6160171261	429.0	purD	K01945	Purine metabolism
b0523	210.0	20.090764333	35490.0	12.4252968936	169.0	purE	K01588	Purine metabolism
b2312	318.0	30.4231574186	160590.0	56.223680703	505.0	purF	K00764	Peptidases
b4006	606.0	57.9762056468	320574.0	112.235196573	529.0	purH	K00602	Exosome
b0522	194.0	18.5600394315	68870.0	24.1118680492	355.0	purK	K01589	Purine metabolism
b2557	339.0	32.4322338519	439005.0	153.6987169	1295.0	purL	K01952	Purine metabolism
b2499	388.0	37.1200788629	135800.0	47.5445285477	350.0	purM	K01933	Purine metabolism
b2500	214.0	20.4734455584	45582.0	15.9585765851	213.0	purN	K11175	Other central metabolism enzymes
b3714	645.0	61.7073475943	225750.0	79.0366518383	350	purP	K06901	Transport
b1658	2026.0	193.828040661	690866.0	241.877012221	341.0	purR	K03604	Transcription factors
b1849	156.0	14.9245677903	61152.0	21.4097423398	392.0	purT	K08289	Other central metabolism enzymes
b1232	1671.0	159.865081907	467880.0	163.808056089	280.0	purU	K01433	Purine metabolism
B1014	334.0	31.9538823202	116900.0	40.9275065333				
b1015	479.0	45.8260767406	167650.0	58.6954360163		putP	K11928	Transport
b1297	152.0	14.5418865649	53200.0	18.625691596	350	puuA	K09470	Amino acid metabolism
b1301	23.0	2.200417046	8050.0	2.81836122834	350	puuB	K09471	Amino acid metabolism
b1300	17.0	1.62639520791	5950.0	2.08313656008	350	puuC	K09472	Amino acid metabolism
b1298	117.0	11.1934258427	40950.0	14.3368810311	350	puuD	K09473	Peptidases
b1302	5.0	0.478351531739	1750.0	0.612687223553	350	puuE	K00823	Butanoate metabolism
b1296	0.0	0.0	0.0	0.0		puuP	K14052	Transport
b1299	98.0	9.37569002208	34300.0	12.0086695816	350	puuR	K14056	Transcription factors
b1854	1798.0	172.015210813	863040.0	302.156332237	480.0	pykA	K00873	Glycolysis
b1676	6623.0	633.624438941	3112810.0	1089.81652363	470.0	pykF	K00873	Glycolysis
b4245	362.0	34.6326508979	112582.0	39.4157445726	311.0	pyrB	K00609	Pyrimidine metabolism
b1062	1634.0	156.325280572	568632.0	199.08203503	348.0	pyrC	K01465	Pyrimidine metabolism
b0945	482.0	46.1130876596	161952.0	56.7005264165	336.0	pyrD	K00254	Pyrimidine metabolism
b3642	323.0	30.9015089503	68799.0	24.0870104533	213.0	pyrE	K00762	Pyrimidine metabolism
b1281	1074.0	102.749909018	263130.0	92.1236509334	245.0	pyrF	K01591	Pyrimidine metabolism
b2780	5170.0	494.615483818	2817650.0	986.478945967	545.0	pyrG	K01937	Pyrimidine metabolism
b0171	3199.0	306.049310007	770959.0	269.918130962	241.0	pyrH	K09903	Pyrimidine metabolism
b4244	463.0	44.295351839	70839.0	24.8012287024	153.0	pyrI	K00610	Pyrimidine metabolism
b4246	28.0	2.67876857774	9800.0	3.43104845189				
b0489	151.0	14.4462162585	52850.0	18.5031541513				
b4051	225.0	21.5258189283	78750.0	27.5709250599	350	qorA	K00344	Other enzymes
b4211	87.0	8.32331665226	30450.0	10.6607576898				
b3025	150.0	14.3505459522	32850.0	11.5010144535	219.0	qseB	K07666	Two-component system
b3026	40.0	3.82681225391	17960.0	6.28792144857	449.0	qseC	K07645	Two-component system
b4327	29.0	2.77443888409	10150.0	3.55358589661				
b0405	649.0	62.0900288197	231044.0	80.8901182163	356.0	queA	K07568	Transfer RNA biogenesis
b0444	1005.0	96.1486578795	351750.0	123.150131934		queC	K06920	Transfer RNA biogenesis
b2765	1801.0	172.302221732	630350.0	220.689937924	350	queD	K01737	Transfer RNA biogenesis
b2794	889.0	85.0509023432	250698.0	87.7711208973	282.0	queF	K06879	Transfer RNA biogenesis
b0551	6.0	0.574021838087	2100.0	0.735224668263				
b1559	3.0	0.287010919043	1050.0	0.367612334132				
b1351	5.0	0.478351531739	1750.0	0.612687223553				
b1356	284.0	27.1703670028	99400.0	34.8006342978				
b4389	347.0	33.1975963027	159620.0	55.8840769277	460.0	radA	K04485	DNA repair and recombination proteins
b2597	3438.0	328.914513224	1203300.0	421.283734915		raiA	K05809	Ribosome biogenesis
b1348	11.0	1.05237336983	3850.0	1.34791189182				
b0059	1139.0	108.96847893	398650.0	139.570149525	350	rapA	K03580	Transcription machinery
b0892	198.0	18.9427206569	69300.0	24.2624140527				
b3819	68.0	6.50558083165	23800.0	8.33254624032		rarD	K05786	Transport
b3746	101.0	9.66270094113	35350.0	12.3762819158		ravA	K03924	Transcription factors
b3486	244.0	23.3435547489	85400.0	29.8991365094				
b3167	5201.0	497.581263315	1820350.0	637.317249939		rbfA	K02834	Ribosome biogenesis
b2268	303.0	28.9881028234	92415.0	32.3551370084	305.0	rbn	K00784	Transfer RNA biogenesis
b3749	146.0	13.9678647268	73146.0	25.6089255166	501.0	rbsA	K10441	Transport
b3751	1003.0	95.9573172668	296888.0	103.942562529	296.0	RbsB	K10439	Bacterial chemotaxis
b3750	90.0	8.6103275713	28890.0	10.1145907934	321.0	rbsC	K10440	Transport
b3748	413.0	39.5118365216	57407.0	20.0985916814	139.0	rbsD	K06726	Transport
b3752	385.0	36.8330679439	118965.0	41.6504774571	309.0	rbsK	K00852	Pentose phosphate metabolism
b3753	43.0	4.11382317296	14061.0	4.9228543145	327.0	rbsR	K02529	Transcription factors
b2106	51.0	4.87918562374	17850.0	6.24940968024		rcnA	K08970	Transport
b2105	337.0	32.2408932392	117950.0	41.2951188674				
b1951	0.0	0.0	0.0	0.0	207.0	rcsA	K07781	Transcription factors
b2217	3526.0	337.333500182	761616.0	266.647081402	216.0	rcsB	K07687	Two-component system
b2218	60.0	5.74021838087	55980.0	19.598989014	933.0	rcsC	K07677	Two-component system
b2216	187.0	17.890347287	166430.0	58.2683054948	890.0	rcsD	K07676	Two-component system
b0196	1050.0	100.453821665	140700.0	49.2600527736	134.0	rcsF	K06080	Two-component system
b2954	930.0	88.9733849035	183210.0	64.1431007012	197.0	rdgB	K02428	Purine metabolism
b0393	1686.0	161.300136502	510858.0	178.854954086	303.0	rdgC	K03554	DNA repair and recombination proteins
b3859	220.0	21.0474673965	77000.0	26.9582378363				
b2699	5850.0	559.671292135	2065050.0	722.988429141	353.0	recA	K03553	Homologous recombination
b2820	33.0	3.15712010948	38940.0	13.6331659915	1180.0	recB	K03582	Homologous recombination
b2822	88.0	8.41898695861	98736.0	34.5681632598	1122.0	recC	K03583	Homologous recombination
b2819	47.0	4.49650439835	28576.0	10.0046572001	608.0	recD	K03581	Homologous recombination
b1350	0.0	0.0	0.0	0.0		recE	K10906	DNA repair and recombination proteins
b3700	68.0	6.50558083165	24276.0	8.49919716512	357.0	recF	K03629	Homologous recombination
b3652	85.0	8.13197603956	58905.0	20.6230519448	693.0	recG	K03655	Homologous recombination
b2892	259.0	24.7786093441	90650.0	31.73719818		recJ	K07462	Base excision repair
b2616	331.0	31.6668714011	183043.0	64.0846328347	553.0	recN	K03631	DNA repair and recombination proteins
b2565	29.0	2.77443888409	7018.0	2.45705081994	242.0	recO	K03584	Homologous recombination
b3822	87.0	8.32331665226	52983.0	18.5497183803	609.0	recQ	K03654	RNA degradation
b0472	485.0	46.4000985787	97485.0	34.1301794217	201.0	recR	K06187	Homologous recombination
b1349	14.0	1.33938428887	4900.0	1.71552422595	350	recT	K07455	DNA repair and recombination proteins
b2698	51.0	4.87918562374	17850.0	6.24940968024				
b2784	358.0	34.2499696725	266352.0	93.2516956387	744.0	relA	K00951	Purine metabolism
b1564	2022.0	193.445359435	707700.0	247.770713205				
b1563	239.0	22.8652032171	83650.0	29.2864492858				
b1561	0.0	0.0	0.0	0.0				
b3778	224.0	21.4301486219	150752.0	52.7793281857	673.0	rep	K03656	DNA repair and recombination proteins
b3628	109.0	10.4280633919	38150.0	13.3565814734	350	waaB	K02840	Glycan metabolism
b3621	151.0	14.4462162585	49226.0	17.2343664381	326.0	waaC	K02841	Glycan metabolism
b3619	4625.0	442.475166859	1433750.0	501.965889582	310.0	hldD	K03274	Glycan metabolism
b3052	1508.0	144.270821972	719316.0	251.837555941	477.0	hldE	K03272	Glycan metabolism
b3620	371.0	35.493683655	129108.0	45.2016126048	348.0	waaF	K02843	Glycan metabolism
b3631	178.0	17.0293145299	66572.0	23.3073221979	374.0	waaG	K02844	Glycan metabolism
b3842	205.0	19.6124128013	33210.0	11.6270529681	162.0	rfaH	K05785	Transcription factors
b3627	124.0	11.8631179871	43400.0	15.1946431441	350	waaR	K03275	Glycan metabolism
b3626	246.0	23.5348953616	86100.0	30.1442113988	350	waaJ	K03276	Glycan metabolism
b3622	93.0	8.89733849035	32550.0	11.3959823581	350	waaL	K02847	Transport
b3630	139.0	13.2981725823	36835.0	12.8961907883	265.0	waaP	K02848	Glycan metabolism
b3632	170.0	16.2639520791	59840.0	20.9504019756	352.0	waaQ	K02849	Glycan metabolism
b3629	106.0	10.1410524729	37100.0	12.9889691393	350	waaS	K12986	Glycan metabolism
b3625	203.0	19.4210721886	46690.0	16.3464951244	230.0	waaY	K02850	Glycan metabolism
b3624	130.0	12.4371398252	45500.0	15.9298678124	350	waaZ	K12981	Glycan metabolism
b2039	3400.0	325.279041583	996200.0	348.776578345	293.0	rfbA	K00973	Cofactor biosynthesis
b2041	3631.0	347.378882349	1310791.0	458.917084827	361.0	rfbB	K01710	Cofactor biosynthesis
b2038	1537.0	147.045260857	537950.0	188.34005252	350	rfbC	K01790	Cofactor biosynthesis
b2040	2267.0	216.88458449	682367.0	238.901452957	301.0	rfbD	K00067	Cofactor biosynthesis
b2037	303.0	28.9881028234	106050.0	37.1288457473		wzxB	K18799	Transport
b2035	96.0	9.18434940939	37920.0	13.2760568669	395.0			
b3784	708.0	67.7345768942	259836.0	90.9703985251	367.0	wecA	K02851	Glycan metabolism
b3791	602.0	57.5935244214	226352.0	79.2474162432	376.0	wecE	K02805	Amino acid metabolism
b3790	122.0	11.6717773744	42700.0	14.9495682547		wecD	K16704	Other enzymes
b3787	796.0	76.1535638528	334320.0	117.047767187	420.0	wecC	K02472	Other central metabolism enzymes
b3786	690.0	66.01251138	259440.0	90.8317561591	376.0	wecB	K01791	Other central metabolism enzymes
b3788	590.0	56.4454807452	209450.0	73.3299079846	355.0	rffG	K01710	Cofactor biosynthesis
b3789	337.0	32.2408932392	98741.0	34.5699137947	293.0	rffH	K00973	Cofactor biosynthesis
b3794	332.0	31.7625417075	81672.0	28.5939376697	246.0	wecG	K02852	Glycan metabolism
b4481	174.0	16.6466333045	62466.0	21.869782918	359.0	wecF	K12582	Glycan metabolism
b3903	0.0	0.0	0.0	0.0	419.0	rhaA	K01813	Carbohydrate metabolism
b3904	0.0	0.0	0.0	0.0	489.0	rhaB	K00848	Carbohydrate metabolism
B3902	12.0	1.14804367617	4200.0	1.47044933653				
b3901	0.0	0.0	0.0	0.0	104.0	rhaM	K03534	Other enzymes
b3906	0.0	0.0	0.0	0.0	282.0	rhaR	K02854	Transcription factors
b3905	0.0	0.0	0.0	0.0	278.0	rhaS	K02855	Transcription factors
b3907	0.0	0.0	0.0	0.0		rhaT	K02856	Transport
b3780	1986.0	190.001228407	836106.0	292.726550706	421.0	rhlB	K03732	Messenger RNA Biogenesis
b0797	375.0	35.8763648804	169875.0	59.4744240577	453.0	rhlE	K11927	Messenger RNA Biogenesis
b2245	79.0	7.55795420148	27650.0	9.68045813213	350	rhmA	K12660	Carbohydrate metabolism
b2247	0.0	0.0	0.0	0.0	350	rhmD	K12661	Carbohydrate metabolism
b2248	0.0	0.0	0.0	0.0				
b2246	0.0	0.0	0.0	0.0				
b3783	9251.0	885.046004024	3876169.0	1357.0738415	419.0	rho	K03628	Transcription machinery
b3593	0.0	0.0	0.0	0.0				
b3482	0.0	0.0	0.0	0.0				
b0700	0.0	0.0	0.0	0.0				
b0497	0.0	0.0	0.0	0.0				
b0813	32.0	3.06144980313	11200.0	3.92119823074		rhtA	K11939	Transport
b3824	50.0	4.78351531739	17500.0	6.12687223553		rhtB	K05834	Transport
b3823	119.0	11.3847664554	41650.0	14.5819559206		rhtC	K05835	Transport
b1277	1161.0	111.07322567	227556.0	79.668945053	196.0	ribA	K01497	Cofactor biosynthesis
b3041	3439.0	329.01018353	746263.0	261.271888863	217.0	ribB	K02858	Cofactor biosynthesis
b1662	1773.0	169.623453155	377649.0	132.217552736	213.0	ribC	K00793	Cofactor biosynthesis
b0414	428.0	40.9468911169	157076.0	54.9934047581	367.0	ribD	K11752	Cofactor biosynthesis
b0415	4935.0	472.132961826	769860.0	269.533363385	156.0	ribE	K00794	Cofactor biosynthesis
b0025	435.0	41.6165832613	136155.0	47.6688165273	313.0	ribF	K11753	Cofactor biosynthesis
b0651	199.0	19.0383909632	61889.0	21.6677711877	311.0	rihA	K01250	Other enzymes
b2162	0.0	0.0	0.0	0.0	313.0	rihB	K10213	Purine metabolism
b0030	270.0	25.8309827139	82080.0	28.7367813195	304.0	rihC	K12700	Other enzymes
b4373	175.0	16.7423036109	25900.0	9.06777090858	148.0	rimI	K03789	Ribosome biogenesis
b1066	446.0	42.6689566311	86524.0	30.2926567604	194.0	rimJ	K03790	Ribosome biogenesis
b0852	59.0	5.64454807452	20650.0	7.22970923792		rimK	K05844	Ribosome biogenesis
b1427	88.0	8.41898695861	15752.0	5.51488522594	179.0	rimL	K03817	Ribosome biogenesis
b2608	3156.0	301.935486834	1104600.0	386.728175506		rimM	K02860	Ribosome biogenesis
b3282	1442.0	137.956581754	504700.0	176.698995273		tsaC	K07566	Transfer RNA biogenesis
b0835	1060.0	101.410524729	371000.0	129.889691393		rimO	K14441	Ribosome biogenesis
b3170	3040.0	290.837731297	1064000.0	372.51383192		rimP	K09748	Ribosome biogenesis
b1822	273.0	26.1179936329	95550.0	33.452722406	350	rlmA	K00563	Ribosome biogenesis
b4180	1250.0	119.587882935	303750.0	106.344996659	243.0	rlmB	K03218	Ribosome biogenesis
b3179	1851.0	177.08573705	386859.0	135.442038066	209.0	rlmE	K02427	Ribosome biogenesis
b0807	292.0	27.9357294536	102200.0	35.7809338555	350	rlmF	K06970	Ribosome biogenesis
b3084	302.0	28.892432517	114156.0	39.9668129668	378.0	rlmG	K11391	Ribosome biogenesis
b0636	420.0	40.1815286661	147000.0	51.4657267784		rlmH	K00783	Ribosome biogenesis
b0967	1401.0	134.034099193	554796.0	194.237954787	396.0	rlmI	K06969	Ribosome biogenesis
b0948	1006.0	96.2443281859	706212.0	247.249754011	702.0	rlmL	K12297	Ribosome biogenesis
b2806	855.0	81.7981119274	299250.0	104.769515227		rlmM	K06968	Ribosome biogenesis
b2517	1377.0	131.738011841	481950.0	168.734061366	350	rlmN	K06941	Ribosome biogenesis
b0633	818.0	78.2583105925	286300.0	100.235629773				
b0058	217.0	20.7604564775	47523.0	16.6381342428	219.0	rluA	K06177	Transfer RNA biogenesis
b1269	3224.0	308.441067665	938184.0	328.464771509	291.0	rluB	K06178	Ribosome biogenesis
b1086	1099.0	105.141666676	350581.0	122.740856869	319.0	rluC	K06179	Ribosome biogenesis
b2594	1191.0	113.94333486	388266.0	135.934638594	326.0	rluD	K06180	Ribosome biogenesis
b1135	174.0	16.6466333045	37758.0	13.2193395354	217.0	rluE	K06181	Ribosome biogenesis
b4022	313.0	29.9448058869	90770.0	31.7792110182	290.0	rluF	K06182	Ribosome biogenesis
b0953	372.0	35.5893539614	130200.0	45.5839294323		Rmf		Translation factors
b3832	22.0	2.10474673965	7700.0	2.69582378363				
b0611	808.0	77.301607529	216544.0	75.8135669354	268.0	rna	K01169	Transfer RNA biogenesis
b1286	3217.0	307.771375521	2071748.0	725.333445726	644.0	rnb	K01147	Transfer RNA biogenesis
b2567	1435.0	137.286889609	324310.0	113.543196269	226.0	Rnc	K03685	Ribosome biogenesis
b1804	304.0	29.0837731297	112784.0	39.4864661835	371.0	rnd	K03684	Transfer RNA biogenesis
b1084	2125.0	203.299400989	2254625.0	789.359960801	1061.0	Rne	K08300	RNA degradation
b3247	405.0	38.7464740709	141750.0	49.6276651078		rng	K08301	Messenger RNA Biogenesis
b0214	313.0	29.9448058869	48515.0	16.9854403718	155.0	rnhA	K03469	DNA replication complex
b0183	233.0	22.291181379	46134.0	16.1518356408	198.0	rnhB	K03470	DNA replication complex
b0610	2384.0	228.078010333	324224.0	113.513087068	136.0	rnk	K06140	Transcription factors
b2630	398.0	38.0767819264	139300.0	48.7699029948				
b3704	498.0	47.6438125612	59262.0	20.7480401384	119.0	rnpA	K03536	Transfer RNA biogenesis
b4179	1051.0	100.549491972	854463.0	299.153464628	813.0	rnr	K12573	Transfer RNA biogenesis
b1652	345.0	33.00625569	120750.0	42.2754184251		rnt	K03683	Transfer RNA biogenesis
b4396	1260.0	120.544585998	364140.0	127.487957477	289.0	rob	K05804	Chromosome-related
b2516	669.0	64.0034349467	234150.0	81.9775505113		RodZ		Cytoskeleton proteins
b0189	643.0	61.5160069816	225050.0	78.7915769489				
b3386	1866.0	178.520791645	419850.0	146.992417605	225.0	rpe	K01783	Pentose phosphate metabolism
b3643	2005.0	191.818964227	477190.0	167.067552118	238.0			
b2914	3957.0	378.567402218	866583.0	303.396761285	219.0	rpiA	K01807	Pentose phosphate metabolism
b4090	77.0	7.36661358878	11473.0	4.01677743761	149.0	rpiB	K01808	Pentose phosphate metabolism
b4089	264.0	25.2569608758	92400.0	32.3498854036				
b3984	71248.0	6816.31798667	16672032.0	5836.99485546	234.0	rplA	K02863	Ribosome
b3317	69683.0	6666.59395723	19023459.0	6660.24587262	273.0	rplB	K02886	Ribosome
b3320	65636.0	6279.41622744	13717924.0	4802.74101055	209.0	rplC	K02906	Ribosome
b3319	68385.0	6542.41389959	13745385.0	4812.35529846	201.0	rplD	K02926	Ribosome
b3308	63916.0	6114.86330053	11440964.0	4005.56141024	179.0	rplE	K02931	Ribosome
b3305	71798.0	6868.93665516	12708246.0	4449.24569026	177.0	rplF	K02933	Ribosome
b4203	40084.0	3834.84855965	5972516.0	2091.01956895	149.0	rplI	K02939	Ribosome
b3985	75111.0	7185.89238009	12393315.0	4338.98614741	165.0	rplJ	K02864	Ribosome
b3983	94611.0	9051.46335387	13434762.0	4703.6040165	142.0	rplK	K02867	Ribosome
b3986	154359.0	14767.5728175	18677439.0	6539.1018537	121.0	rplL	K02935	Ribosome
b3231	65013.0	6219.81362659	9231846.0	3232.133768	142.0	rplM	K02871	Ribosome
b3310	79079.0	7565.51215568	9726717.0	3405.39156172	123.0	rplN	K02874	Ribosome
b3301	51933.0	4968.44601956	7478352.0	2618.22327065	144.0	rplO	K02876	Ribosome
b3313	70790.0	6772.50098636	9627440.0	3370.63399058	136.0	rplP	K02878	Ribosome
b3294	62361.0	5966.09597416	7919847.0	2772.79375394	127.0	rplQ	K02879	Ribosome
b3304	59311.0	5674.30153979	6939387.0	2429.52785954	117.0	rplR	K02881	Ribosome
b2606	74826.0	7158.62634278	8604990.0	3012.66710388	115.0	rplS	K02884	Ribosome
b1716	60721.0	5809.19667174	7165078.0	2508.54385506	118.0	rplT	K02887	Ribosome
b3186	67575.0	6464.92095145	6960225.0	2436.82338889	103.0	rplU	K02888	Ribosome
b3315	64970.0	6215.69980342	7146700.0	2502.10958889	110.0	rplV	K02890	Ribosome
b3318	47591.0	4553.0455494	4759100.0	1666.19415178	100.0	rplW	K02892	Ribosome
b3309	37676.0	3604.47446196	3918304.0	1371.82559931	104.0	rplX	K02895	Ribosome
b2185	38937.0	3725.11471826	3660078.0	1281.41887303	94.0	rplY	K02897	Ribosome
b3185	72328.0	6919.64191752	6147880.0	2152.41573025	85.0	rpmA	K02899	Ribosome
b3637	76134.0	7283.76310348	5938452.0	2079.09352462	78.0	rpmB	K02902	Ribosome
b3312	46059.0	4406.47864007	2901717.0	1015.91138987	63.0	rpmC	K02904	Ribosome
b3302	68938.0	6595.319579	4067342.0	1424.00484413	59.0	rpmD	K02907	Ribosome
b3936	16272.0	1556.74722489	1139040.0	398.785860066	70.0	rpmE	K02909	Ribosome
b1089	75662.0	7238.60671889	4312734.0	1509.91829736	57.0	rpmF	K02911	Ribosome
b3636	27944.0	2673.41104058	1536920.0	538.086427213	55.0	rpmG	K02913	Ribosome
b3703	44950.0	4300.38027033	2067700.0	723.916212651	46.0	rpmH	K02914	Ribosome
b1717	133536.0	12775.4300285	8679840.0	3038.8726117	65.0	rpmI	K02916	Ribosome
b3299	92981.0	8895.52075452	3533278.0	1237.02530735	38.0	rpmJ	K02919	Ribosome
b3295	24982.0	2390.03559318	8219078.0	2877.55661713	329.0	rpoA	K03040	RNA polymerase
b3987	10649.0	1018.7930923	14290958.0	5003.36421653	1342.0	rpoB	K03043	RNA polymerase
b3988	10380.0	993.05777989	14604660.0	5113.1934779	1407.0	rpoC	K03046	RNA polymerase
b3067	5289.0	506.000250274	3242157.0	1135.1018118	613.0	rpoD	K03086	Transcription machinery
b2573	504.0	48.2178343993	96264.0	33.7026987932	191.0	rpoE	K03088	Transcription machinery
b3461	1792.0	171.441188975	508928.0	178.179247605	284.0	rpoH	K03089	Transcription machinery
b3202	413.0	39.5118365216	197001.0	68.9714261298	477.0	rpoN	K03092	Transcription machinery
b2741	2236.0	213.918804994	818376.0	286.519153864	366.0	rpoS	K03087	Transcription machinery
b3649	15071.0	1441.84718697	1371461.0	480.1580756	91.0	rpoZ	K03060	RNA polymerase
b2830	575.0	55.01042615	101200.0	35.4308268706	176.0	rppH	K08311	Messenger RNA Biogenesis
b0911	26489.0	2534.21074485	14754373.0	5165.60904493	557.0	rpsA	K02945	Ribosome
b0169	70323.0	6727.8229533	16947843.0	5933.55821307	241.0	rpsB	K02967	Ribosome
b3314	73304.0	7013.01613652	17079832.0	5979.7684839	233.0	rpsC	K02982	Ribosome
b3296	68110.0	6516.10456535	14030660.0	4912.23206858	206.0	rpsD	K02986	Ribosome
b3303	73639.0	7045.06568915	12297713.0	4305.51521944	167.0	rpsE	K02988	Ribosome
b4200	87500.0	8371.15180543	11462500.0	4013.10131427	131.0	rpsF	K02990	Ribosome
b3341	84249.0	8060.1276395	13142844.0	4601.40148568	156.0	rpsG	K02992	Ribosome
b3306	54165.0	5181.98214333	7041450.0	2465.26082873	130.0	rpsH	K02994	Ribosome
b3230	95191.0	9106.95213155	12374830.0	4332.51441979	130.0	rpsI	K02996	Ribosome
b3321	64501.0	6170.83042974	6643603.0	2325.97181512	103.0	rpsJ	K02946	Ribosome
b3297	64447.0	6165.6642332	8313663.0	2910.6714863	129.0	rpsK	K02948	Ribosome
