!!SBtab TableType='Proteomaps' Organism='eco' DefaultProteinLength='350' ProteinURL='www.genome.jp/dbget-bin/www_bget?eco:'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway
b4105	5.0	0.888583058346	1690.0	1.01975066852	338.0	phnD	K02044	Transport
b4102	1.0	0.177716611669	241.0	0.145420065748	241.0	phnF	K02043	Transcription factors
b4101	1.0	0.177716611669	350.0	0.211190966854		phnG	K06166	Amino acid metabolism
b4100	1.0	0.177716611669	350.0	0.211190966854		phnH	K06165	Amino acid metabolism
b4099	1.0	0.177716611669	350.0	0.211190966854		phnI	K06164	Amino acid metabolism
b4098	1.0	0.177716611669	350.0	0.211190966854		phnJ	K06163	Amino acid metabolism
b4097	1.0	0.177716611669	252.0	0.152057496135	252.0			
b4096	3.0	0.533149835008	678.0	0.409107072934	226.0	phnL	K05780	Amino acid metabolism
b4095	1.0	0.177716611669	350.0	0.211190966854		phnM	K06162	Amino acid metabolism
b4094	3.0	0.533149835008	555.0	0.334888533154	185.0	phnN	K05774	Pentose phosphate metabolism
b4093	125.0	22.2145764587	18000.0	10.8612497239	144.0	phnO	K09994	Other enzymes
b4092	33.0	5.86464818509	11550.0	6.96930190618		phnP	K06167	Amino acid metabolism
b0383	190.0	33.7661562172	89490.0	53.9985132108	471.0	phoA	K01077	Two-component system
b0399	212.0	37.6759216739	48548.0	29.2939973109	229.0	phoB	K07657	Two-component system
b0241	40.0	7.10866446677	14000.0	8.44763867416		phoE	K11929	Transport
b1020	457.0	81.2164915329	159950.0	96.5142718523				
b1130	1331.0	236.540810132	296813.0	179.097784128	223.0	phoP	K07660	Two-component system
b1129	70.0	12.4401628169	34020.0	20.5277619782	486.0	phoQ	K07637	Two-component system
b0400	34.0	6.04236479676	14654.0	8.8422640808	431.0	phoR	K07636	Two-component system
b3724	797.0	141.6401395	278950.0	168.319200583				
b3379	2.0	0.355433223339	700.0	0.422381933708				
b0708	37.0	6.57551463176	17464.0	10.5378258433	472.0	phr	K01669	DNA repair and recombination proteins
b1158	2.0	0.355433223339	700.0	0.422381933708				
b1374	37.0	6.57551463176	12950.0	7.8140657736				
b3493	422.0	74.9964101244	147700.0	89.1225880124		pitA	K16322	Transport
b2987	1.0	0.177716611669	350.0	0.211190966854		pitB	K16322	Transport
b3821	273.0	48.5166349857	78897.0	47.6066677482	289.0	pldA	K01058	Lipid and steroid metabolism
b3825	81.0	14.3950455452	27540.0	16.6177120776	340.0	pldB	K01048	Lipid and steroid metabolism
b1178	6872.0	1221.26855539	2405200.0	1451.30432422				
b4041	445.0	79.0838921928	368015.0	222.061267619	827.0	plsB	K00631	Lipid and steroid metabolism
b3018	174.0	30.9226904305	42630.0	25.7230597628	245.0	plsC	K00655	Lipid and steroid metabolism
b1090	117.0	20.7928435653	41652.0	25.1329318612	356.0	plsX	K03621	Lipid and steroid metabolism
b3059	93.0	16.5276448852	19065.0	11.5038736659	205.0	plsY	K08591	Lipid and steroid metabolism
b4235	615.0	109.295716177	276750.0	166.991714505	450.0	pmbA	K03592	Peptidases
b2259	147.0	26.1243419154	51450.0	31.0450721275				
b1768	391.0	69.4871951627	85629.0	51.668775145	219.0	pncA	K08281	Cofactor biosynthesis
b0931	1038.0	184.469842913	415200.0	250.532826965	400.0	pncB	K00763	Cofactor biosynthesis
b3164	3545.0	630.005388368	2520495.0	1520.87364572	711.0	pnp	K00962	Transfer RNA biogenesis
b1603	6116.0	1086.91479697	3119160.0	1882.10976049	510.0	pntA	K00324	Cofactor biosynthesis
b1602	2712.0	481.967450847	1252944.0	756.029870783	462.0	pntB	K00325	Cofactor biosynthesis
b0751	532.0	94.5452374081	186200.0	112.353594366		pnuC	K03811	Transport
b3863	541.0	96.1446869131	189350.0	114.254313068		polA	K02335	DNA replication complex
b0060	16.0	2.84346578671	12528.0	7.55942980785	783.0	polB	K02336	DNA repair and recombination proteins
b1126	564.0	100.232168981	213192.0	128.64064173	378.0	potA	K11072	Transport
b1125	189.0	33.5884396055	51975.0	31.3618585778	275.0	potB	K11071	Transport
b1124	194.0	34.4770226638	51216.0	30.9038758811	264.0	potC	K11070	Transport
b1123	3262.0	579.711587265	1135176.0	684.968334256	348.0	potD	K11069	Transport
b0692	14.0	2.48803256337	4900.0	2.95667353596		potE	K03756	Transport
b0854	1061.0	188.557324981	392570.0	236.877822451	370.0	potF	K11073	Transport
b0855	223.0	39.6308044023	84071.0	50.7286736411	377.0	potG	K11076	Transport
b0856	77.0	13.6841790985	24178.0	14.5890719903	314.0	potH	K11075	Transport
b0857	48.0	8.53039736013	13488.0	8.13869645979	281.0	potI	K11074	Transport
b0871	877.0	155.857468434	501644.0	302.693375362	572.0	poxB	K00156	Glycolysis
b4226	16471.0	2927.17031081	2898896.0	1749.20185443	176.0	ppa	K01507	Oxidative phosphorylation
b3956	4441.0	789.239472423	3921403.0	2366.18540284	883.0	ppc	K01595	TCA cycle and anaplerotic enzymes
b2826	1.0	0.177716611669	167.0	0.100768261327	167.0	ppdA	K02679	Secretion system
b2825	2.0	0.355433223339	374.0	0.225672633153	187.0	ppdB	K02680	Secretion system
b2823	12.0	2.13259934003	1284.0	0.774769146973	107.0	ppdC	K02681	Secretion system
b0108	0.0	0.0	0.0	0.0	146.0	ppdD	K02682	Secretion system
b1838	13.0	2.3103159517	2834.0	1.71004342876	218.0	pphA	K07313	Other enzymes
b2734	6.0	1.06629967002	1308.0	0.789250813272	218.0	pphB	K07314	Other enzymes
b3363	1179.0	209.527885158	224010.0	135.168252814	190.0	ppiA	K03767	Chaperones and folding catalysts
b0525	8773.0	1559.10783417	1438772.0	868.158999321	164.0	ppiB	K03768	Chaperones and folding catalysts
b3775	1330.0	236.36309352	123690.0	74.6348876862	93.0	ppiC	K03769	Chaperones and folding catalysts
b0441	666.0	118.359263372	414918.0	250.362667386	623.0	ppiD	K03770	Chaperones and folding catalysts
b2501	244.0	43.3628532473	167872.0	101.294428536	688.0	ppk	K00937	Messenger RNA Biogenesis
b2972	10.0	1.77716611669	2690.0	1.62315343096	269.0	pppA	K02654	Peptidases
b1702	1434.0	254.845621134	501900.0	302.847846469	350	PpsA	K01007	Glycolysis
b1703	384.0	68.243178881	134400.0	81.097331272				
b1461	924.0	164.210149182	323400.0	195.140453373	350	pptA	K01821	Other enzymes
B2502	250.0	44.4291529173	87500.0	52.7977417135				
b0950	34.0	6.04236479676	11900.0	7.18049287304				
b0951	96.0	17.0607947203	33600.0	20.274332818				
b1494	30.0	5.33149835008	10500.0	6.33572900562	350	pqqL	K07263	Peptidases
b1830	718.0	127.600527179	489676.0	295.471851101	682.0	prc	K03797	Peptidases
b1211	210.0	37.3204884506	75600.0	45.6172488405	360.0	prfA	K02835	Translation factors
b2891	1732.0	307.805171411	507476.0	306.212420272	293.0	prfB	K02836	Translation factors
b4375	922.0	163.854715959	770792.0	465.098022067	836.0	prfC	K02837	Translation factors
b3935	59.0	10.4852800885	43188.0	26.0597585043	732.0	priA	K04066	Homologous recombination
b4201	245.0	43.540569859	25480.0	15.374702387	104.0	priB	K02686	Homologous recombination
b0467	100.0	17.7716611669	17500.0	10.5595483427	175.0	priC	K04067	Homologous recombination
b3355	218.0	38.7422213439	63002.0	38.0155808393	289.0	PrkB	K00855	Pentose phosphate metabolism
b3498	908.0	161.366683396	617440.0	372.565001641	680.0	prlC	K01414	Peptidases
b3259	384.0	68.243178881	112512.0	67.8900516077	293.0	prmA	K02687	Ribosome biogenesis
b2330	939.0	166.875898357	291090.0	175.644510119	310.0	prmB	K07320	Ribosome biogenesis
b1212	36.0	6.39779802009	9972.0	6.01713234705	277.0	prmC	K02493	Translation factors
b0243	803.0	142.70643917	334851.0	202.050018406	417.0	proA	K00147	Amino acid metabolism
b0242	536.0	95.2561038547	196712.0	118.696564205	367.0	proB	K00931	Amino acid metabolism
b0386	1150.0	204.37410342	309350.0	186.662644561	269.0	proC	K00286	Amino acid metabolism
b4111	613.0	108.940282953	306500.0	184.942946688	500.0	proP	K03762	Transport
b1831	2396.0	425.80900156	838600.0	506.013556582				
b0194	2265.0	402.528125431	1295580.0	781.756550962	572.0	ProS	K01881	tRNA loading
b2677	232.0	41.2302539073	92800.0	55.9957763544	400.0	proV	K02000	Transport
b2678	146.0	25.9466253037	51684.0	31.186268374	354.0	proW	K02001	Transport
b2679	370.0	65.7551463176	122100.0	73.6754772939	330.0	proX	K02002	Transport
b0402	80.0	14.2173289335	28000.0	16.8952773483		proY	K11736	Transport
b0331	0.0	0.0	0.0	0.0	296.0	prpB	K03417	Other central metabolism enzymes
b0333	1.0	0.177716611669	389.0	0.234723674589	389.0	prpC	K01659	Other central metabolism enzymes
b0334	1.0	0.177716611669	483.0	0.291443534259	483.0	prpD	K01720	Other central metabolism enzymes
b0335	0.0	0.0	0.0	0.0	628.0	prpE	K01908	Other central metabolism enzymes
b0330	10.0	1.77716611669	5280.0	3.18596658568	528.0	prpR	K02688	Transcription factors
b1444	228.0	40.5193874606	79800.0	48.1515404427	350	patD	K00137	Amino acid metabolism
b1207	3998.0	710.511013454	1259370.0	759.907336934	315.0	prs	K00948	Pentose phosphate metabolism
b4160	486.0	86.3702732713	156492.0	94.4277050998	322.0	psd	K01613	Lipid and steroid metabolism
b4030	128.0	22.7477262937	44800.0	27.0324437573				
b0384	454.0	80.6833416979	158900.0	95.8806989517				
b1304	602.0	106.985400225	210700.0	127.136962046				
b1305	240.0	42.6519868006	84000.0	50.685832045				
b1306	111.0	19.7265438953	13209.0	7.97034708907	119.0	pspC	K03973	Transcription factors
b1307	53.0	9.41898041847	18550.0	11.1931212433				
b1308	590.0	104.852800885	206500.0	124.602670444				
b1303	66.0	11.7292963702	21450.0	12.9429892543	325.0	pspF	K03974	Transcription factors
b4050	52.0	9.2412638068	18200.0	10.9819302764				
b2585	535.0	95.0783872431	695500.0	419.666621277	1300.0	pssA	K00998	Lipid and steroid metabolism
b3726	195.0	34.6547392755	57720.0	34.828407448	296.0	pstA	K02038	Transport
b3725	955.0	169.719364144	245435.0	148.096156999	257.0	pstB	K02036	Transport
b3727	163.0	28.9678077021	51997.0	31.3751334386	319.0	pstC	K02037	Transport
b3728	2121.0	376.936933351	733866.0	442.816771661	346.0	pstS	K02040	Two-component system
b2165	11.0	1.95488272836	3850.0	2.32310063539		psuG	K16329	Pyrimidine metabolism
b2166	0.0	0.0	0.0	0.0		psuK	K16328	Pyrimidine metabolism
b2164	1.0	0.177716611669	350.0	0.211190966854		psuT	K16324	Transport
b2297	1157.0	205.618119701	826098.0	498.469815246	714.0	pta	K13788	Glycolysis
b1204	403.0	71.6197945027	78182.0	47.1752347731	194.0	pth	K01056	Translation factors
b2821	140.0	24.8803256337	134680.0	81.2662840454	962.0	ptrA	K01407	Peptidases
b1845	142.0	25.235758857	97412.0	58.7786698948	686.0	ptrB	K01354	Peptidases
b3947	2.0	0.355433223339	1666.0	1.00526900223	833.0	frwA	K08483	Transport
b1101	3454.0	613.833176706	1647558.0	994.14104848	477.0	ptsG	K02778	Transport
b2415	23646.0	4202.28699953	2009910.0	1212.78524626	85.0	ptsH	K02784	Transport
b2416	5491.0	975.841914676	3157325.0	1905.13862692	575.0	ptsI	K08483	Transport
b3204	729.0	129.555409907	118827.0	71.7005400525	163.0	ptsN	K02806	Transport
b2829	222.0	39.4530877906	166056.0	100.19864912	748.0	ptsP	K08484	Transport
b4177	5661.0	1006.05373866	2445552.0	1475.65283249	432.0	purA	K01939	Purine metabolism
b1131	3041.0	540.436216086	1386696.0	836.736197065	456.0	purB	K01756	Purine metabolism
b2476	6708.0	1192.12303108	1589796.0	959.287298116	237.0	purC	K01923	Purine metabolism
b4005	1372.0	243.82719121	588588.0	355.155625139	429.0	purD	K01945	Purine metabolism
b0523	1194.0	212.193634333	201786.0	121.758229822	169.0	purE	K01588	Purine metabolism
b2312	2061.0	366.27393665	1040805.0	628.024612161	505.0	purF	K00764	Peptidases
b4006	2560.0	454.954525873	1354240.0	817.152157007	529.0	purH	K00602	Exosome
b0522	745.0	132.398875694	264475.0	159.584945596	355.0	purK	K01589	Purine metabolism
b2557	1417.0	251.824438735	1835015.0	1107.25312012	1295.0	purL	K01952	Purine metabolism
b2499	2891.0	513.778724336	1011850.0	610.553085175	350.0	purM	K01933	Purine metabolism
b2500	426.0	75.7072765711	90738.0	54.7515598583	213.0	purN	K11175	Other central metabolism enzymes
b3714	576.0	102.364768322	201600.0	121.645996908	350	purP	K06901	Transport
b1658	1217.0	216.281116402	414997.0	250.410336204	341.0	purR	K03604	Transcription factors
b1849	1987.0	353.122907387	778904.0	469.992825276	392.0	purT	K08289	Other central metabolism enzymes
b1232	2324.0	413.013405519	650720.0	392.646245575	280.0	purU	K01433	Purine metabolism
B1014	64.0	11.3738631468	22400.0	13.5162218787				
b1015	361.0	64.1556968126	126350.0	76.2399390343		putP	K11928	Transport
b1297	822.0	146.083054792	287700.0	173.598974754	350	puuA	K09470	Amino acid metabolism
b1301	391.0	69.4871951627	136850.0	82.5756680399	350	puuB	K09471	Amino acid metabolism
b1300	392.0	69.6649117744	137200.0	82.7868590068	350	puuC	K09472	Amino acid metabolism
b1298	607.0	107.873983283	212450.0	128.19291688	350	puuD	K09473	Peptidases
b1302	291.0	51.7155339958	101850.0	61.4565713545	350	puuE	K00823	Butanoate metabolism
b1296	48.0	8.53039736013	16800.0	10.137166409		puuP	K14052	Transport
b1299	260.0	46.206319034	91000.0	54.9096513821	350	puuR	K14056	Transcription factors
b1854	1611.0	286.301461399	773280.0	466.59928814	480.0	pykA	K00873	Glycolysis
b1676	6184.0	1098.99952656	2906480.0	1753.77806098	470.0	pykF	K00873	Glycolysis
b4245	23504.0	4177.05124068	7309744.0	4410.71972233	311.0	pyrB	K00609	Pyrimidine metabolism
b1062	5040.0	895.691722813	1753920.0	1058.3201731	348.0	pyrC	K01465	Pyrimidine metabolism
b0945	1337.0	237.607109802	449232.0	271.067829776	336.0	pyrD	K00254	Pyrimidine metabolism
b3642	119.0	21.1482767886	25347.0	15.2944498196	213.0	pyrE	K00762	Pyrimidine metabolism
b1281	1286.0	228.543562607	315070.0	190.114108362	245.0	pyrF	K01591	Pyrimidine metabolism
b2780	1874.0	333.040930268	1021330.0	616.273343363	545.0	pyrG	K01937	Pyrimidine metabolism
b0171	2531.0	449.800744135	609971.0	368.058186408	241.0	pyrH	K09903	Pyrimidine metabolism
b4244	26096.0	4637.69269812	3992688.0	2409.19896876	153.0	pyrI	K00610	Pyrimidine metabolism
b4246	370.0	65.7551463176	129500.0	78.140657736				
b0489	150.0	26.6574917504	52500.0	31.6786450281				
b4051	643.0	114.271781303	225050.0	135.795791687	350	qorA	K00344	Other enzymes
b4211	160.0	28.4346578671	56000.0	33.7905546966				
b3025	74.0	13.1510292635	16206.0	9.7787451681	219.0	qseB	K07666	Two-component system
b3026	29.0	5.15378173841	13021.0	7.85690736973	449.0	qseC	K07645	Two-component system
b4327	25.0	4.44291529173	8750.0	5.27977417135				
b0405	238.0	42.2965535773	84728.0	51.125109256	356.0	queA	K07568	Transfer RNA biogenesis
b0444	443.0	78.7284589695	155050.0	93.5575983163		queC	K06920	Transfer RNA biogenesis
b2765	360.0	63.9779802009	126000.0	76.0287480675	350	queD	K01737	Transfer RNA biogenesis
b2794	318.0	56.5138825108	89676.0	54.1107461246	282.0	queF	K06879	Transfer RNA biogenesis
b0551	6.0	1.06629967002	2100.0	1.26714580112				
b1559	11.0	1.95488272836	3850.0	2.32310063539				
b1351	9.0	1.59944950502	3150.0	1.90071870169				
b1356	260.0	46.206319034	91000.0	54.9096513821				
b4389	148.0	26.3020585271	68080.0	41.0796600669	460.0	radA	K04485	DNA repair and recombination proteins
b2597	5010.0	890.360224463	1753500.0	1058.06674394		raiA	K05809	Ribosome biogenesis
b1348	12.0	2.13259934003	4200.0	2.53429160225				
b0059	347.0	61.6676642492	121450.0	73.2832654984	350	rapA	K03580	Transcription machinery
b0892	95.0	16.8830781086	33250.0	20.0631418511				
b3819	43.0	7.64181430178	15050.0	9.08121157472		rarD	K05786	Transport
b3746	119.0	21.1482767886	41650.0	25.1317250556		ravA	K03924	Transcription factors
b3486	147.0	26.1243419154	51450.0	31.0450721275				
b3167	1133.0	201.352921021	396550.0	239.279365446		rbfA	K02834	Ribosome biogenesis
b2268	153.0	27.1906415854	46665.0	28.1577899093	305.0	rbn	K00784	Transfer RNA biogenesis
b3749	56.0	9.95213025348	28056.0	16.929067903	501.0	rbsA	K10441	Transport
b3751	780.0	138.618957102	230880.0	139.313629792	296.0	RbsB	K10439	Bacterial chemotaxis
b3750	66.0	11.7292963702	21186.0	12.7836909251	321.0	rbsC	K10440	Transport
b3748	114.0	20.2596937303	15846.0	9.56152017363	139.0	rbsD	K06726	Transport
b3752	144.0	25.5911920804	44496.0	26.8490093175	309.0	rbsK	K00852	Pentose phosphate metabolism
b3753	30.0	5.33149835008	9810.0	5.91938109954	327.0	rbsR	K02529	Transcription factors
b2106	360.0	63.9779802009	126000.0	76.0287480675		rcnA	K08970	Transport
b2105	700.0	124.401628169	245000.0	147.833676798				
b1951	74.0	13.1510292635	15318.0	9.24292351506	207.0	rcsA	K07781	Transcription factors
b2217	2820.0	501.160844907	609120.0	367.544690658	216.0	rcsB	K07687	Two-component system
b2218	70.0	12.4401628169	65310.0	39.408234415	933.0	rcsC	K07677	Two-component system
b2216	179.0	31.8112734888	159310.0	96.1280940843	890.0	rcsD	K07676	Two-component system
b0196	1180.0	209.70560177	158120.0	95.410044797	134.0	rcsF	K06080	Two-component system
b2954	448.0	79.6170420278	88256.0	53.2539142019	197.0	rdgB	K02428	Purine metabolism
b0393	681.0	121.025012547	206343.0	124.50793621	303.0	rdgC	K03554	DNA repair and recombination proteins
b3859	104.0	18.4825276136	36400.0	21.9638605528				
b2699	2926.0	519.998805744	1032878.0	623.241438464	353.0	recA	K03553	Homologous recombination
b2820	36.0	6.39779802009	42480.0	25.6325493485	1180.0	recB	K03582	Homologous recombination
b2822	41.0	7.28638107844	46002.0	27.7577338778	1122.0	recC	K03583	Homologous recombination
b2819	46.0	8.17496413679	27968.0	16.8759684599	608.0	recD	K03581	Homologous recombination
b1350	8.0	1.42173289335	2800.0	1.68952773483		recE	K10906	DNA repair and recombination proteins
b3700	41.0	7.28638107844	14637.0	8.83200623384	357.0	recF	K03629	Homologous recombination
b3652	56.0	9.95213025348	38808.0	23.4168544048	693.0	recG	K03655	Homologous recombination
b2892	118.0	20.970560177	41300.0	24.9205340888		recJ	K07462	Base excision repair
b2616	131.0	23.2808761287	72443.0	43.7123063194	553.0	recN	K03631	DNA repair and recombination proteins
b2565	34.0	6.04236479676	8228.0	4.96479792936	242.0	recO	K03584	Homologous recombination
b3822	63.0	11.1961465352	38367.0	23.1507537865	609.0	recQ	K03654	RNA degradation
b0472	226.0	40.1639542373	45426.0	27.4101738866	201.0	recR	K06187	Homologous recombination
b1349	33.0	5.86464818509	11550.0	6.96930190618	350	recT	K07455	DNA repair and recombination proteins
b2698	17.0	3.02118239838	5950.0	3.59024643652				
b2784	213.0	37.8536382856	158472.0	95.6224425694	744.0	relA	K00951	Purine metabolism
b1564	1688.0	299.985640498	590800.0	356.49035205				
b1563	145.0	25.768908692	50750.0	30.6226901938				
b1561	4.0	0.710866446677	1400.0	0.844763867416				
b3778	102.0	18.1270943903	68646.0	41.4211860305	673.0	rep	K03656	DNA repair and recombination proteins
b3628	71.0	12.6178794285	24850.0	14.9945586466	350	waaB	K02840	Glycan metabolism
b3621	113.0	20.0819771186	36838.0	22.2281509628	326.0	waaC	K02841	Glycan metabolism
b3619	2094.0	372.138584836	649140.0	391.69286921	310.0	hldD	K03274	Glycan metabolism
b3052	646.0	114.804931138	308142.0	185.933734024	477.0	hldE	K03272	Glycan metabolism
b3620	184.0	32.6998565472	64032.0	38.6370856846	348.0	waaF	K02843	Glycan metabolism
b3631	95.0	16.8830781086	35530.0	21.4389001495	374.0	waaG	K02844	Glycan metabolism
b3842	193.0	34.2993060522	31266.0	18.8659907705	162.0	rfaH	K05785	Transcription factors
b3627	75.0	13.3287458752	26250.0	15.8393225141	350	waaR	K03275	Glycan metabolism
b3626	97.0	17.2385113319	33950.0	20.4855237848	350	waaJ	K03276	Glycan metabolism
b3622	236.0	41.941120354	82600.0	49.8410681776	350	waaL	K02847	Transport
b3630	77.0	13.6841790985	20405.0	12.3124333676	265.0	waaP	K02848	Glycan metabolism
b3632	95.0	16.8830781086	33440.0	20.177788376	352.0	waaQ	K02849	Glycan metabolism
b3629	76.0	13.5064624869	26600.0	16.0505134809	350	waaS	K12986	Glycan metabolism
b3625	113.0	20.0819771186	25990.0	15.6824377958	230.0	waaY	K02850	Glycan metabolism
b3624	65.0	11.5515797585	22750.0	13.7274128455	350	waaZ	K12981	Glycan metabolism
b2039	1372.0	243.82719121	401996.0	242.56549689	293.0	rfbA	K00973	Cofactor biosynthesis
b2041	1257.0	223.389780868	453777.0	273.810295332	361.0	rfbB	K01710	Cofactor biosynthesis
b2038	752.0	133.642891975	263200.0	158.815607074	350	rfbC	K01790	Cofactor biosynthesis
b2040	821.0	145.90533818	247121.0	149.113494057	301.0	rfbD	K00067	Cofactor biosynthesis
b2037	192.0	34.1215894405	67200.0	40.548665636		wzxB	K18799	Transport
b2035	109.0	19.371110672	43055.0	25.9795059369	395.0			
b3784	232.0	41.2302539073	85144.0	51.3761248052	367.0	wecA	K02851	Glycan metabolism
b3791	289.0	51.3601007724	108664.0	65.5681577778	376.0	wecE	K02805	Amino acid metabolism
b3790	39.0	6.9309478551	13650.0	8.23644770731		wecD	K16704	Other enzymes
b3787	185.0	32.8775731588	77700.0	46.8843946416	420.0	wecC	K02472	Other central metabolism enzymes
b3786	200.0	35.5433223339	75200.0	45.3758877355	376.0	wecB	K01791	Other central metabolism enzymes
b3788	158.0	28.0792246437	56090.0	33.8448609453	355.0	rffG	K01710	Cofactor biosynthesis
b3789	115.0	20.437410342	33695.0	20.3316560804	293.0	rffH	K00973	Cofactor biosynthesis
b3794	121.0	21.503710012	29766.0	17.9608866268	246.0	wecG	K02852	Glycan metabolism
b4481	75.0	13.3287458752	26925.0	16.2466193787	359.0	wecF	K12582	Glycan metabolism
b3903	5.0	0.888583058346	2095.0	1.26412878731	419.0	rhaA	K01813	Carbohydrate metabolism
b3904	0.0	0.0	0.0	0.0	489.0	rhaB	K00848	Carbohydrate metabolism
B3902	13.0	2.3103159517	4550.0	2.7454825691				
b3901	5.0	0.888583058346	520.0	0.313769436469	104.0	rhaM	K03534	Other enzymes
b3906	1.0	0.177716611669	282.0	0.170159579008	282.0	rhaR	K02854	Transcription factors
b3905	9.0	1.59944950502	2502.0	1.50971371163	278.0	rhaS	K02855	Transcription factors
b3907	2.0	0.355433223339	700.0	0.422381933708		rhaT	K02856	Transport
b3780	1055.0	187.491025311	444155.0	268.004353952	421.0	rhlB	K03732	Messenger RNA Biogenesis
b0797	100.0	17.7716611669	45300.0	27.3341451385	453.0	rhlE	K11927	Messenger RNA Biogenesis
b2245	41.0	7.28638107844	14350.0	8.65882964102	350	rhmA	K12660	Carbohydrate metabolism
b2247	1.0	0.177716611669	350.0	0.211190966854	350	rhmD	K12661	Carbohydrate metabolism
b2248	0.0	0.0	0.0	0.0				
b2246	1.0	0.177716611669	350.0	0.211190966854				
b3783	3478.0	618.098375386	1457282.0	879.327984454	419.0	rho	K03628	Transcription machinery
b3593	0.0	0.0	0.0	0.0				
b3482	0.0	0.0	0.0	0.0				
b0700	0.0	0.0	0.0	0.0				
b0497	2.0	0.355433223339	700.0	0.422381933708				
b0813	26.0	4.6206319034	9100.0	5.49096513821		rhtA	K11939	Transport
b3824	166.0	29.5009575371	58100.0	35.0577004978		rhtB	K05834	Transport
b3823	239.0	42.474270189	83650.0	50.4746410781		rhtC	K05835	Transport
b1277	563.0	100.05445237	110348.0	66.5842880297	196.0	ribA	K01497	Cofactor biosynthesis
b3041	916.0	162.788416289	198772.0	119.939573896	217.0	ribB	K02858	Cofactor biosynthesis
b1662	1072.0	190.512207709	228336.0	137.778573165	213.0	ribC	K00793	Cofactor biosynthesis
b0414	278.0	49.4052180441	102026.0	61.5627702407	367.0	ribD	K11752	Cofactor biosynthesis
b0415	2677.0	475.747369439	417612.0	251.988234428	156.0	ribE	K00794	Cofactor biosynthesis
b0025	233.0	41.4079705189	72929.0	44.005560062	313.0	ribF	K11753	Cofactor biosynthesis
b0651	175.0	31.1004070421	54425.0	32.8401953458	311.0	rihA	K01250	Other enzymes
b2162	1.0	0.177716611669	313.0	0.188865064644	313.0	rihB	K10213	Purine metabolism
b0030	85.0	15.1059119919	25840.0	15.5919273815	304.0	rihC	K12700	Other enzymes
b4373	156.0	27.7237914204	23088.0	13.9313629792	148.0	rimI	K03789	Ribosome biogenesis
b1066	306.0	54.3812831708	59364.0	35.8204015895	194.0	rimJ	K03790	Ribosome biogenesis
b0852	46.0	8.17496413679	16100.0	9.71478447529		rimK	K05844	Ribosome biogenesis
b1427	217.0	38.5645047322	38843.0	23.4379735015	179.0	rimL	K03817	Ribosome biogenesis
b2608	994.0	176.650311999	347900.0	209.923821053		rimM	K02860	Ribosome biogenesis
b3282	378.0	67.176879211	132300.0	79.8301854708		tsaC	K07566	Transfer RNA biogenesis
b0835	718.0	127.600527179	251300.0	151.635114201		rimO	K14441	Ribosome biogenesis
b3170	1220.0	216.814266237	427000.0	257.652979562		rimP	K09748	Ribosome biogenesis
b1822	189.0	33.5884396055	66150.0	39.9150927354	350	rlmA	K00563	Ribosome biogenesis
b4180	403.0	71.6197945027	97929.0	59.090629123	243.0	rlmB	K03218	Ribosome biogenesis
b3179	325.0	57.7578987925	67925.0	40.9861326387	209.0	rlmE	K02427	Ribosome biogenesis
b0807	215.0	38.2090715089	75250.0	45.4060578736	350	rlmF	K06970	Ribosome biogenesis
b3084	118.0	20.970560177	44604.0	26.9141768159	378.0	rlmG	K11391	Ribosome biogenesis
b0636	177.0	31.4558402655	61950.0	37.3808011332		rlmH	K00783	Ribosome biogenesis
b0967	480.0	85.3039736013	190080.0	114.694797085	396.0	rlmI	K06969	Ribosome biogenesis
b0948	312.0	55.4475828408	219024.0	132.159686641	702.0	rlmL	K12297	Ribosome biogenesis
b2806	333.0	59.1796316859	116550.0	70.3265919624		rlmM	K06968	Ribosome biogenesis
b2517	544.0	96.6778367481	190400.0	114.887885969	350	rlmN	K06941	Ribosome biogenesis
b0633	726.0	129.022260072	254100.0	153.324641936				
b0058	74.0	13.1510292635	16206.0	9.7787451681	219.0	rluA	K06177	Transfer RNA biogenesis
b1269	899.0	159.767233891	261609.0	157.855593279	291.0	rluB	K06178	Ribosome biogenesis
b1086	386.0	68.5986121043	123134.0	74.2993957503	319.0	rluC	K06179	Ribosome biogenesis
b2594	716.0	127.245093955	233416.0	140.843859198	326.0	rluD	K06180	Ribosome biogenesis
b1135	172.0	30.5672572071	37324.0	22.5214047053	217.0	rluE	K06181	Ribosome biogenesis
b4022	172.0	30.5672572071	49880.0	30.0977297905	290.0	rluF	K06182	Ribosome biogenesis
b0953	16122.0	2865.14721333	5642700.0	3404.82076762		Rmf		Translation factors
b3832	16.0	2.84346578671	5600.0	3.37905546966				
b0611	470.0	83.5268074846	125960.0	76.004611957	268.0	rna	K01169	Transfer RNA biogenesis
b1286	2002.0	355.788656562	1289288.0	777.959940781	644.0	rnb	K01147	Transfer RNA biogenesis
b2567	676.0	120.136429488	152776.0	92.1854604346	226.0	Rnc	K03685	Ribosome biogenesis
b1804	89.0	15.8167784386	33019.0	19.923755813	371.0	rnd	K03684	Transfer RNA biogenesis
b1084	1061.0	188.557324981	1125721.0	679.263161137	1061.0	Rne	K08300	RNA degradation
