!!SBtab TableType='Proteomaps' Organism='eco' DefaultProteinLength='350' ProteinURL='www.genome.jp/dbget-bin/www_bget?eco:'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway
b2039	3760.0	208.302644241	1101680.0	251.46144142	293.0	rfbA	K00973	Cofactor biosynthesis
b2041	5290.0	293.064092563	1909690.0	435.891910596	361.0	rfbB	K01710	Cofactor biosynthesis
b2038	1965.0	108.860291472	687750.0	156.980798722	350	rfbC	K01790	Cofactor biosynthesis
b2040	2876.0	159.329362989	865676.0	197.592889734	301.0	rfbD	K00067	Cofactor biosynthesis
b2037	614.0	34.0153786075	214900.0	49.0515065728		wzxB	K18799	Transport
b2035	377.0	20.8856640636	148915.0	33.990251751	395.0			
b3784	1448.0	80.2186778887	531416.0	121.297140144	367.0	wecA	K02851	Glycan metabolism
b3791	969.0	53.6822506037	364344.0	83.1625040054	376.0	wecE	K02805	Amino acid metabolism
b3790	143.0	7.9221484379	50050.0	11.4240479477		wecD	K16704	Other enzymes
b3787	1074.0	59.4992127434	451080.0	102.960230735	420.0	wecC	K02472	Other central metabolism enzymes
b3786	1326.0	73.4599218788	498576.0	113.801321271	376.0	wecB	K01791	Other central metabolism enzymes
b3788	868.0	48.0868870217	308140.0	70.3337889034	355.0	rffG	K01710	Cofactor biosynthesis
b3789	528.0	29.2510096169	154704.0	35.3116066675	293.0	rffH	K00973	Cofactor biosynthesis
b3794	590.0	32.6857872613	145140.0	33.1285977849	246.0	wecG	K02852	Glycan metabolism
b4481	324.0	17.949483174	116316.0	26.54944178	359.0	wecF	K12582	Glycan metabolism
b3903	4.0	0.221598557704	1676.0	0.382551535673	419.0	rhaA	K01813	Carbohydrate metabolism
b3904	0.0	0.0	0.0	0.0	489.0	rhaB	K00848	Carbohydrate metabolism
B3902	29.0	1.60658954335	10150.0	2.31676496842				
b3901	9.0	0.498596754833	936.0	0.213644533049	104.0	rhaM	K03534	Other enzymes
b3906	2.0	0.110799278852	564.0	0.128734526324	282.0	rhaR	K02854	Transcription factors
b3905	4.0	0.221598557704	1112.0	0.253817009348	278.0	rhaS	K02855	Transcription factors
b3907	1.0	0.0553996394259	350.0	0.079888447187		rhaT	K02856	Transport
b3780	3459.0	191.627352774	1456239.0	332.390492695	421.0	rhlB	K03732	Messenger RNA Biogenesis
b0797	815.0	45.1507061321	369195.0	84.2697578835	453.0	rhlE	K11927	Messenger RNA Biogenesis
b2245	78.0	4.32117187522	27300.0	6.23129888059	350	rhmA	K12660	Carbohydrate metabolism
b2247	1.0	0.0553996394259	350.0	0.079888447187	350	rhmD	K12661	Carbohydrate metabolism
b2248	0.0	0.0	0.0	0.0				
b2246	0.0	0.0	0.0	0.0				
b3783	17921.0	992.816938152	7508899.0	1713.9265177	419.0	rho	K03628	Transcription machinery
b3593	0.0	0.0	0.0	0.0				
b3482	1.0	0.0553996394259	350.0	0.079888447187				
b0700	0.0	0.0	0.0	0.0				
b0497	2.0	0.110799278852	700.0	0.159776894374				
b0813	132.0	7.31275240422	46200.0	10.5452750287		rhtA	K11939	Transport
b3824	84.0	4.65356971178	29400.0	6.71062956371		rhtB	K05834	Transport
b3823	225.0	12.4649188708	78750.0	17.9749006171		rhtC	K05835	Transport
b1277	2328.0	128.970360584	456288.0	104.148970829	196.0	ribA	K01497	Cofactor biosynthesis
b3041	3124.0	173.068473567	677908.0	154.734335588	217.0	ribB	K02858	Cofactor biosynthesis
b1662	2279.0	126.255778252	485427.0	110.800026436	213.0	ribC	K00793	Cofactor biosynthesis
b0414	617.0	34.1815775258	226439.0	51.6853145502	367.0	ribD	K11752	Cofactor biosynthesis
b0415	10923.0	605.130261449	1703988.0	388.939872415	156.0	ribE	K00794	Cofactor biosynthesis
b0025	720.0	39.8877403867	225360.0	51.4390298802	313.0	ribF	K11753	Cofactor biosynthesis
b0651	516.0	28.5862139438	160476.0	36.6290812879	311.0	rihA	K01250	Other enzymes
b2162	0.0	0.0	0.0	0.0	313.0	rihB	K10213	Purine metabolism
b0030	612.0	33.9045793287	186048.0	42.4659594921	304.0	rihC	K12700	Other enzymes
b4373	625.0	34.6247746412	92500.0	21.113375328	148.0	rimI	K03789	Ribosome biogenesis
b1066	362.0	20.0546694722	70228.0	16.0297310544	194.0	rimJ	K03790	Ribosome biogenesis
b0852	101.0	5.59536358202	35350.0	8.06873316589		rimK	K05844	Ribosome biogenesis
b1427	174.0	9.63953726011	31146.0	7.10915878882	179.0	rimL	K03817	Ribosome biogenesis
b2608	6216.0	344.364158671	2175600.0	496.586587714		rimM	K02860	Ribosome biogenesis
b3282	2394.0	132.626736786	837900.0	191.252942566		tsaC	K07566	Transfer RNA biogenesis
b0835	4329.0	239.825039075	1515150.0	345.837087873		rimO	K14441	Ribosome biogenesis
b3170	6151.0	340.763182109	2152850.0	491.393838647		rimP	K09748	Ribosome biogenesis
b1822	1014.0	56.1752343779	354900.0	81.0068854476	350	rlmA	K00563	Ribosome biogenesis
b4180	2258.0	125.092385824	548694.0	125.240890402	243.0	rlmB	K03218	Ribosome biogenesis
b3179	1629.0	90.2460126248	340461.0	77.7111446221	209.0	rlmE	K02427	Ribosome biogenesis
b0807	928.0	51.4108653872	324800.0	74.1364789895	350	rlmF	K06970	Ribosome biogenesis
b3084	1106.0	61.2720012051	418068.0	95.4251523959	378.0	rlmG	K11391	Ribosome biogenesis
b0636	1099.0	60.8842037291	384650.0	87.7974034585		rlmH	K00783	Ribosome biogenesis
b0967	3062.0	169.633695922	1212552.0	276.768275467	396.0	rlmI	K06969	Ribosome biogenesis
b0948	1759.0	97.4479657502	1234818.0	281.850550224	702.0	rlmL	K12297	Ribosome biogenesis
b2806	2057.0	113.957058299	719950.0	164.330535864		rlmM	K06968	Ribosome biogenesis
b2517	3887.0	215.338398448	1360450.0	310.526394216	350	rlmN	K06941	Ribosome biogenesis
b0633	1308.0	72.4627283691	457800.0	104.494088921				
b0058	585.0	32.4087890642	128115.0	29.242595461	219.0	rluA	K06177	Transfer RNA biogenesis
b1269	6949.0	384.972094371	2022159.0	461.563264215	291.0	rluB	K06178	Ribosome biogenesis
b1086	2439.0	135.11972056	778041.0	177.589963822	319.0	rluC	K06179	Ribosome biogenesis
b2594	2383.0	132.017340752	776858.0	177.319940871	326.0	rluD	K06180	Ribosome biogenesis
b1135	364.0	20.165468751	78988.0	18.0292247612	217.0	rluE	K06181	Ribosome biogenesis
b4022	519.0	28.752412862	150510.0	34.3543148175	290.0	rluF	K06182	Ribosome biogenesis
b0953	256.0	14.182307693	89600.0	20.4514424799		Rmf		Translation factors
b3832	62.0	3.43477764441	21700.0	4.95308372559				
b0611	1489.0	82.4900631052	399052.0	91.0846989339	268.0	rna	K01169	Transfer RNA biogenesis
b1286	4732.0	262.151093763	3047408.0	695.579123044	644.0	rnb	K01147	Transfer RNA biogenesis
b2567	3393.0	187.970976572	766818.0	175.0282837	226.0	Rnc	K03685	Ribosome biogenesis
b1804	785.0	43.4887169493	291235.0	66.4751769043	371.0	rnd	K03684	Transfer RNA biogenesis
b1084	2729.0	151.185615993	2895469.0	660.898635109	1061.0	Rne	K08300	RNA degradation
b3247	440.0	24.3758413474	154000.0	35.1509167623		rng	K08301	Messenger RNA Biogenesis
b0214	804.0	44.5413100984	124620.0	28.4448522527	155.0	rnhA	K03469	DNA replication complex
b0183	604.0	33.4613822132	119592.0	27.2971976457	198.0	rnhB	K03470	DNA replication complex
b0610	3754.0	207.970246405	510544.0	116.533049659	136.0	rnk	K06140	Transcription factors
b2630	565.0	31.3007962756	197750.0	45.1369726607				
b3704	1940.0	107.475300486	230860.0	52.6944197646	119.0	rnpA	K03536	Transfer RNA biogenesis
b4179	1121.0	62.1029957964	911373.0	208.023353652	813.0	rnr	K12573	Transfer RNA biogenesis
b1652	1089.0	60.3302073348	381150.0	86.9985189867		rnt	K03683	Transfer RNA biogenesis
b4396	1593.0	88.2516256055	460377.0	105.082296145	289.0	rob	K05804	Chromosome-related
b2516	1309.0	72.5181280085	458150.0	104.573977368		RodZ		Cytoskeleton proteins
b0189	1158.0	64.1527824552	405300.0	92.5108218426				
b3386	2199.0	121.823807098	494775.0	112.933732734	225.0	rpe	K01783	Pentose phosphate metabolism
b3643	5342.0	295.944873813	1271396.0	290.199577714	238.0			
b2914	8526.0	472.337325745	1867194.0	426.192083591	219.0	rpiA	K01807	Pentose phosphate metabolism
b4090	84.0	4.65356971178	12516.0	2.85681087141	149.0	rpiB	K01808	Pentose phosphate metabolism
b4089	328.0	18.1710817317	114800.0	26.2034106773				
b3984	143769.0	7964.75076062	33641946.0	7678.86521797	234.0	rplA	K02863	Ribosome
b3317	126480.0	7006.94639459	34529040.0	7881.34682417	273.0	rplB	K02886	Ribosome
b3320	118352.0	6556.65812533	24735568.0	5645.9603366	209.0	rplC	K02906	Ribosome
b3319	131359.0	7277.24123535	26403159.0	6026.59249526	201.0	rplD	K02926	Ribosome
b3308	111791.0	6193.18109106	20010589.0	4567.47109288	179.0	rplE	K02931	Ribosome
b3305	117546.0	6512.00601596	20805642.0	4748.94409174	177.0	rplF	K02933	Ribosome
b4203	139354.0	7720.16135256	20763746.0	4739.38121636	149.0	rplI	K02939	Ribosome
b3985	138126.0	7652.13059534	22790790.0	5202.05949504	165.0	rplJ	K02864	Ribosome
b3983	153601.0	8509.44001546	21811342.0	4978.49783841	142.0	rplK	K02867	Ribosome
b3986	472965.0	26202.0904611	57228765.0	13062.6204865	121.0	rplL	K02935	Ribosome
b3231	119510.0	6620.81090779	16970420.0	3873.54429118	142.0	rplM	K02871	Ribosome
b3310	118153.0	6545.63359709	14532819.0	3317.15526617	123.0	rplN	K02874	Ribosome
b3301	117266.0	6496.49411692	16886304.0	3854.34458654	144.0	rplO	K02876	Ribosome
b3313	131270.0	7272.31066744	17852720.0	4074.9316539	136.0	rplP	K02878	Ribosome
b3294	154167.0	8540.79621137	19579209.0	4469.00744046	127.0	rplQ	K02879	Ribosome
b3304	109512.0	6066.92531281	12812904.0	2924.5800129	117.0	rplR	K02881	Ribosome
b2606	155640.0	8622.39988025	17898600.0	4085.40388806	115.0	rplS	K02884	Ribosome
b1716	114460.0	6341.04272869	13506280.0	3082.84496135	118.0	rplT	K02887	Ribosome
b3186	147570.0	8175.32479008	15199710.0	3469.37494169	103.0	rplU	K02888	Ribosome
b3315	133394.0	7389.97950158	14673340.0	3349.22956471	110.0	rplV	K02890	Ribosome
b3318	103687.0	5744.22241315	10368700.0	2366.68383528	100.0	rplW	K02892	Ribosome
b3309	79197.0	4387.48524361	8236488.0	1880.00067598	104.0	rplX	K02895	Ribosome
b2185	137338.0	7608.47567948	12909772.0	2946.69039605	94.0	rplY	K02897	Ribosome
b3185	139118.0	7707.08703765	11825030.0	2699.09509897	85.0	rpmA	K02899	Ribosome
b3637	177562.0	9836.87077574	13849836.0	3161.2625481	78.0	rpmB	K02902	Ribosome
b3312	122129.0	6765.90256345	7694127.0	1756.20530997	63.0	rpmC	K02904	Ribosome
b3302	110113.0	6100.2204961	6496667.0	1482.88182435	59.0	rpmD	K02907	Ribosome
b3936	181267.0	10042.1264398	12688690.0	2896.22783125	70.0	rpmE	K02909	Ribosome
b1089	196317.0	10875.8910132	11190069.0	2554.16353236	57.0	rpmF	K02911	Ribosome
b3636	153443.0	8500.68687243	8439365.0	1926.30790027	55.0	rpmG	K02913	Ribosome
b3703	195605.0	10836.4464699	8997830.0	2053.77904786	46.0	rpmH	K02914	Ribosome
b1717	161842.0	8965.98844397	10519730.0	2401.1568415	65.0	rpmI	K02916	Ribosome
b3299	118492.0	6564.41407485	4502696.0	1027.75254741	38.0	rpmJ	K02919	Ribosome
b3295	47625.0	2638.40782766	15668625.0	3576.40605944	329.0	rpoA	K03040	RNA polymerase
b3987	16156.0	895.036574565	21681352.0	4948.82726913	1342.0	rpoB	K03043	RNA polymerase
b3988	17553.0	972.429870843	24697071.0	5637.17329216	1407.0	rpoC	K03046	RNA polymerase
b3067	11809.0	654.214341981	7238917.0	1652.30239556	613.0	rpoD	K03086	Transcription machinery
b2573	532.0	29.4726081746	101612.0	23.1932139873	191.0	rpoE	K03088	Transcription machinery
b3461	3424.0	189.688365394	972416.0	221.956583599	284.0	rpoH	K03089	Transcription machinery
b3202	459.0	25.4284344965	218943.0	49.9743322642	477.0	rpoN	K03092	Transcription machinery
b2741	2254.0	124.870787266	824964.0	188.300265558	366.0	rpoS	K03087	Transcription machinery
b3649	29488.0	1633.62456739	2683408.0	612.495137969	91.0	rpoZ	K03060	RNA polymerase
b2830	626.0	34.6801742806	110176.0	25.1479701636	176.0	rppH	K08311	Messenger RNA Biogenesis
b0911	126181.0	6990.3819024	70282817.0	16042.243183	557.0	rpsA	K02945	Ribosome
b0169	143643.0	7957.77040606	34617963.0	7901.64373956	241.0	rpsB	K02967	Ribosome
b3314	114735.0	6356.27762953	26733255.0	6101.93780058	233.0	rpsC	K02982	Ribosome
b3296	158063.0	8756.63320658	32560978.0	7432.1313466	206.0	rpsD	K02986	Ribosome
b3303	114899.0	6365.3631704	19188133.0	4379.74328511	167.0	rpsE	K02988	Ribosome
b4200	170065.0	9421.53967897	22278515.0	5085.13133995	131.0	rpsF	K02990	Ribosome
b3341	151573.0	8397.0895467	23645388.0	5397.1238013	156.0	rpsG	K02992	Ribosome
b3306	110023.0	6095.23452856	14302990.0	3264.69617495	130.0	rpsH	K02994	Ribosome
b3230	175324.0	9712.88638271	22792120.0	5202.36307114	130.0	rpsI	K02996	Ribosome
b3321	159240.0	8821.83858218	16401720.0	3743.73697713	103.0	rpsJ	K02946	Ribosome
b3297	136478.0	7560.83198957	17605662.0	4018.5399968	129.0	rpsK	K02948	Ribosome
b3342	138745.0	7686.42297215	17204380.0	3926.94629433	124.0	rpsL	K02950	Ribosome
b3298	118618.0	6571.39442942	13996924.0	3194.83578216	118.0	rpsM	K02952	Ribosome
b3307	135510.0	7507.2051386	13686510.0	3123.9829466	101.0	rpsN	K02954	Ribosome
b3165	155015.0	8587.77510561	13796335.0	3149.05080006	89.0	rpsO	K02956	Ribosome
b2609	162221.0	8986.98490731	13302122.0	3036.24534535	82.0	rpsP	K02959	Ribosome
b3311	118366.0	6557.43372029	9942744.0	2269.45822554	84.0	rpsQ	K02961	Ribosome
b4202	153647.0	8511.98839887	11523525.0	2630.27576677	75.0	rpsR	K02963	Ribosome
b3316	120180.0	6657.92866621	11056560.0	2523.6897418	92.0	rpsS	K02965	Ribosome
b0023	169651.0	9398.60422824	14759637.0	3368.9270885	87.0	rpsT	K02968	Ribosome
b3065	197851.0	10960.8740601	14047421.0	3206.36185906	71.0	rpsU	K02970	Ribosome
b3929	3341.0	185.090195322	1169350.0	266.907302052				
b4255	10698.0	592.665342578	3744300.0	854.646608007		RraB		RNA degradation
b3995	314.0	17.3954867797	109900.0	25.0849724167				
b2572	1136.0	62.9339903878	397600.0	90.7532760044				
b2571	493.0	27.312022237	172550.0	39.3850044632				
b2570	244.0	13.5175120199	85400.0	19.4927811136				
b0176	392.0	21.716658655	176400.0	40.2637773823	450.0	rseP	K11749	Peptidases
b4161	1289.0	71.41013522	451150.0	102.976208424	350.0	rsgA	K06949	Ribosome biogenesis
b0051	3312.0	183.483605779	1159200.0	264.590537083	350	rsmA	K02528	Ribosome biogenesis
b3289	1406.0	77.8918930328	603174.0	137.676097839	429.0	rsmB	K03500	Ribosome biogenesis
b4371	2214.0	122.654801689	759402.0	173.335561631	343.0	rsmC	K00564	Ribosome biogenesis
b3465	745.0	41.2727313723	147510.0	33.6695566987	198.0	rsmD	K08316	Ribosome biogenesis
b2946	1010.0	55.9536358202	245430.0	56.0200616946	243.0	rsmE	K09761	Ribosome biogenesis
b1835	447.0	24.7636388234	215007.0	49.0759296124	481.0	rsmF	K11392	Ribosome biogenesis
b3740	2210.0	122.433203131	457470.0	104.418765528	207.0	rsmG	K03501	Ribosome biogenesis
b0082	976.0	54.0700480797	341600.0	77.9711244545	350	rsmH	K03438	Ribosome biogenesis
b3146	953.0	52.7958563729	333550.0	76.1336901692		rsmI	K07056	Ribosome biogenesis
b1581	13.0	0.720195312537	4550.0	1.03854981343				
b1580	20.0	1.10799278852	6780.0	1.54755334837	339.0	rspB	K08322	Other enzymes
b1234	256.0	14.182307693	89600.0	20.4514424799				
b1235	170.0	9.4179387024	57290.0	13.076597541	337.0	rssB	K02485	Two-component system
b1608	389.0	21.5504597367	92971.0	21.2208823526	239.0	rstA	K07661	Two-component system
b1609	101.0	5.59536358202	43733.0	9.98217560237	433.0	rstB	K07639	Two-component system
b2183	2485.0	137.668103973	574035.0	131.025042231	231.0	rsuA	K06183	Ribosome biogenesis
b1627	444.0	24.5974399051	155400.0	35.470470551				
b1628	466.0	25.8162319725	163100.0	37.2280163891				
b1629	469.0	25.9824308908	164150.0	37.4676817307				
b1630	357.0	19.777671275	124950.0	28.5201756458				
b1632	393.0	21.7720582944	137550.0	31.3961597445				
b1631	392.0	21.716658655	137200.0	31.3162712973				
b4475	32.0	1.77278846163	10816.0	2.46878127078	338.0	rtcA	K01974	Other enzymes
b3421	67.0	3.71177584154	23450.0	5.35252596153		rtcB	K14415	Transfer RNA biogenesis
b3422	8.0	0.443197115407	2800.0	0.639107577496		rtcR	K14414	Transcription factors
b2176	41.0	2.27138521646	14350.0	3.27542633467				
b2785	503.0	27.8660186312	217799.0	49.7132111682	433.0	rlmD	K03215	Ribosome biogenesis
b0859	259.0	14.3485066113	97125.0	22.1690440944	375.0	rlmC	K03212	Ribosome biogenesis
b0550	0.0	0.0	0.0	0.0	120.0	rusA	K01160	DNA repair and recombination proteins
b1012	0.0	0.0	0.0	0.0	382.0	rutA	K09018	Pyrimidine metabolism
b1011	0.0	0.0	0.0	0.0		rutB	K09020	Pyrimidine metabolism
b1010	0.0	0.0	0.0	0.0		rutC	K09021	Pyrimidine metabolism
b1009	0.0	0.0	0.0	0.0		rutD	K09023	Pyrimidine metabolism
b1008	0.0	0.0	0.0	0.0	196.0	rutE	K09019	Pyrimidine metabolism
b1007	9.0	0.498596754833	1476.0	0.336900994423	164.0	rutF	K09024	Pyrimidine metabolism
b1006	2.0	0.110799278852	700.0	0.159776894374		rutG	K09016	Transport
b1013	201.0	11.1353275246	42612.0	9.72630431867	212.0	rutR	K09017	Transcription factors
b1861	657.0	36.3975631028	133371.0	30.4422916851	203.0	ruvA	K03550	Homologous recombination
b1860	452.0	25.0406370205	151872.0	34.6651950034	336.0	ruvB	K03551	Homologous recombination
b1863	462.0	25.5946334148	79926.0	18.2433257996	173.0	ruvC	K01159	Homologous recombination
b4510	8.0	0.443197115407	2800.0	0.639107577496				
b4689	0.0	0.0	0.0	0.0				
b0556	12.0	0.664795673111	1836.0	0.419071968672	153.0	rzpD	K14744	Other enzymes
b1573	1.0	0.0553996394259	350.0	0.079888447187				
b1573	83.0	4.59817007235	29050.0	6.63074111652				
b1525	202.0	11.190727164	70700.0	16.1374663318	350	sad	K08324	Butanoate metabolism
b1500	0.0	0.0	0.0	0.0				
b2144	128.0	7.09115384652	44800.0	10.2257212399				
b1294	363.0	20.1100691116	198561.0	45.3220856054	547.0	sapA	K12368	Transport
b1293	180.0	9.97193509666	57780.0	13.188441367	321.0	sapB	K12369	Transport
b1292	181.0	10.0273347361	53576.0	12.22886699	296.0	sapC	K12370	Transport
b1291	245.0	13.5729116593	80850.0	18.4542313002	330.0	sapD	K12371	Transport
b1290	257.0	14.2377073325	68876.0	15.7211333956	268.0	sapF	K12372	Transport
b2011	401.0	22.2152554098	190475.0	43.4764342227	475.0	sbcB	K01141	Mismatch repair
b0397	135.0	7.4789513225	141345.0	32.2623787647	1047.0	sbcC	K03546	DNA repair and recombination proteins
b0398	245.0	13.5729116593	98000.0	22.3687652124	400.0	sbcD	K03547	DNA repair and recombination proteins
b0377	76.0	4.21037259637	26600.0	6.07152198621		sbmA	K17938	Transport
b2009	81.0	4.4873707935	28350.0	6.47096422215				
b3917	7.0	0.387797475981	2303.0	0.525665982491	329.0	sbp	K02048	Transport
b2917	0.0	0.0	0.0	0.0	350	scpA	K01847	TCA cycle and anaplerotic enzymes
b2919	37.0	2.04978665876	12950.0	2.95587254592	350	scpB	K11264	Other central metabolism enzymes
b2920	1.0	0.0553996394259	350.0	0.079888447187				
b1814	2133.0	118.167430895	968382.0	221.035812182	454.0	sdaA	K01752	Amino acid metabolism
b2797	8533.0	472.725123221	3882515.0	886.194555801	455.0	sdaB	K01752	Amino acid metabolism
b2796	15068.0	834.76176687	5273800.0	1203.75912221		sdaC	K03837	Transport
b0723	3611.0	200.048097967	2123268.0	484.641667091	588.0	sdhA	K00239	TCA cycle and anaplerotic enzymes
b0724	4850.0	268.688251216	1154300.0	263.472098823	238.0	sdhB	K00240	TCA cycle and anaplerotic enzymes
b0721	3179.0	176.115453735	410091.0	93.6043805582	129.0	sdhC	K00241	TCA cycle and anaplerotic enzymes
b0722	2341.0	129.690555896	269215.0	61.4490523127	115.0	sdhD	K00242	TCA cycle and anaplerotic enzymes
b1916	434.0	24.0434435108	104160.0	23.7748018829	240.0	sdiA	K07782	Transcription factors
b0098	3987.0	220.878362391	3592287.0	819.949229372	901.0	secA	K03070	Protein export
b3609	21205.0	1174.74935403	3286775.0	750.21528858	155.0	secB	K03071	Chaperones and folding catalysts
b0408	2699.0	149.523626811	1659885.0	378.873243311	615.0	secD	K03072	Protein export
b3981	10472.0	580.145024068	1329944.0	303.563317159	127.0	secE	K03073	Protein export
b0409	2927.0	162.1547446	945421.0	215.794901794	323.0	secF	K03074	Protein export
b3175	12154.0	673.327217582	1336940.0	305.160173092	110.0	secG	K03075	Protein export
b0097	560.0	31.0237980785	95200.0	21.7296576349	170.0	secM	K13301	Protein export
b3300	9848.0	545.575649066	4362664.0	995.789864453	443.0	secY	K03076	Protein export
b3591	644.0	35.6773677903	298172.0	68.0585659276	463.0	selA	K01042	tRNA loading
b3590	1083.0	59.9978094983	379050.0	86.5191883035		selB	K03833	Translation factors
b1764	2740.0	151.795012027	950780.0	217.018108047	347.0	selD	K01008	Transfer RNA biogenesis
b0503	266.0	14.7363040873	93100.0	21.2503269517		mnmH	K06917	Transfer RNA biogenesis
b0687	4435.0	245.697400854	802735.0	183.22643615	181.0	seqA	K03645	DNA replication control
b2913	5109.0	283.036757827	2094690.0	478.118661252	410.0	SerA	K00058	Amino acid metabolism
b4388	790.0	43.7657151465	254380.0	58.0629234155	322.0	SerB	K01079	Amino acid metabolism
b0907	3643.0	201.820886429	1318766.0	301.011908409	362.0	SerC	K00831	Amino acid metabolism
b0893	11805.0	653.992743423	5076150.0	1158.64497482	430.0	SerS	K01875	tRNA loading
b0070	56.0	3.10237980785	19600.0	4.47375304247	350	setA	K03291	Transport
b2170	7.0	0.387797475981	2751.0	0.62792319489	393.0	setB	K03291	Transport
b3659	5.0	0.27699819713	1750.0	0.399442235935	350	setC	K03291	Transport
b0530	7.0	0.387797475981	2450.0	0.559219130309	350	sfmA	K07352	Bacterial motility proteins
b0531	0.0	0.0	0.0	0.0	350	sfmC	K07353	Bacterial motility proteins
b0532	0.0	0.0	0.0	0.0	350	sfmD	K07354	Bacterial motility proteins
b0534	6.0	0.332397836555	2100.0	0.479330683122	350	sfmF	K07355	Bacterial motility proteins
b0533	3.0	0.166198918278	1050.0	0.239665341561	350	sfmH	K07356	Bacterial motility proteins
b0146	349.0	19.3344741596	122150.0	27.8810680683				
b3188	171.0	9.47333834183	15732.0	3.5908715747	92.0	sfsB	K07724	Transcription factors
b4302	94.0	5.20756610604	32900.0	7.50951403558	350	sgcA	K02773	Transport
b4565	10.0	0.553996394259	3500.0	0.79888447187	350	sgcB	K02774	Transport
b4304	3.0	0.166198918278	1050.0	0.239665341561	350	sgcC	K02775	Transport
b4301	29.0	1.60658954335	10150.0	2.31676496842		sgcE	K14587	Other enzymes
b4303	36.0	1.99438701933	12600.0	2.87598409873				
b4300	14.0	0.775594951963	4900.0	1.11843826062				
b4305	0.0	0.0	0.0	0.0				
b0069	236.0	13.0743149045	130036.0	29.6810689097	551.0	sgrR	K11925	Transcription factors
b4662	0.0	0.0	0.0	0.0				
b1981	163.0	9.03014122642	71394.0	16.2958737099	438.0	shiA	K08172	Transport
b4687	17.0	0.94179387024	5950.0	1.35810360218				
b1353	29.0	1.60658954335	10150.0	2.31676496842				
b3470	2167.0	120.051018636	175527.0	40.0645127697	81.0	tusA	K04085	Transfer RNA biogenesis
b2340	1246.0	69.0279507247	200606.0	45.7888623897	161.0	sixA	K08296	Other enzymes
b0178	20120.0	1114.64074525	7042000.0	1607.3555574		Skp	K06142	Chaperones and folding catalysts
b3641	2323.0	128.693362386	459954.0	104.98574525	198.0	slmA	K05501	Transcription factors
b3506	69.0	3.82257512039	24150.0	5.5123028559				
b4392	270.0	14.957902645	174150.0	39.7502087932	645.0	slt	K08309	Other enzymes
b1642	1287.0	71.2993359411	187902.0	42.8891400095	146.0	slyA	K06075	Transcription factors
b1641	18522.0	1026.11212145	6482700.0	1479.6938188				
b3349	38169.0	2114.54883725	7481124.0	1707.58679878	196.0	slyD	K03775	Chaperones and folding catalysts
b3348	2618.0	145.036256017	916300.0	209.147954736				
b4473	20.0	1.10799278852	7000.0	1.59776894374				
b3284	216.0	11.966322116	75600.0	17.2559045924				
b2620	4934.0	273.341820927	1726900.0	394.169598421				
b0921	323.0	17.8940835346	113050.0	25.8039684414				
b3908	50220.0	2782.16989197	10345320.0	2361.34728701	206.0	SodA	K04564	Other enzymes
b1656	33494.0	1855.55552293	6464342.0	1475.50355562	193.0	SodB	K04564	Other enzymes
b1646	28.0	1.55118990393	4844.0	1.10565610907	173.0	sodC	K04565	Other enzymes
b3129	470.0	26.0378305302	164500.0	37.5475701779				
b1272	1334.0	73.9031189942	465566.0	106.266699437	349.0	sohB	K04774	Peptidases
b1059	1014.0	56.1752343779	377208.0	86.0987468186	372.0	solA	K02846	Other enzymes
b4063	206.0	11.4123257217	31724.0	7.24108885303	154.0	soxR	K13639	Transcription factors
b4062	1395.0	77.2824969991	149265.0	34.0701401982	107.0	soxS	K13631	Transcription factors
b2938	9452.0	523.637391854	6219416.0	1419.59853329	658.0	speA	K01585	Amino acid metabolism
b2937	11961.0	662.635087173	3660066.0	835.419969548	306.0	speB	K01480	Amino acid metabolism
b2965	684.0	37.8933533673	486324.0	111.004769114	711.0	speC	K01581	Amino acid metabolism
b0120	6346.0	351.566111797	1675344.0	382.401801897	264.0	speD	K01611	Amino acid metabolism
b0121	4911.0	272.067629221	1414368.0	322.833323631	288.0	speE	K00797	Amino acid metabolism
b0693	0.0	0.0	0.0	0.0	732.0	speF	K01581	Amino acid metabolism
b1584	2235.0	123.818194117	415710.0	94.8869325146	186.0	speG	K00657	Amino acid metabolism
b3650	472.0	26.148629809	332288.0	75.8456352539	704.0	spoT	K01139	Ribosome biogenesis
b1766	547.0	30.303602766	338046.0	77.1599143365	618.0	sppA	K04773	Peptidases
b2175	3931.0	217.775982583	739028.0	168.685140993	188.0	mepS	K13694	Peptidases
b1743	309.0	17.1184885826	108150.0	24.6855301808				
b1480	396.0	21.9382572127	17820.0	4.06746322535	45.0	sra	K02972	Ribosome biogenesis
b2702	12.0	0.664795673111	2244.0	0.512199072822	187.0	srlA	K02783	Transport
b2704	83.0	4.59817007235	10209.0	2.33023187809	123.0	srlB	K02781	Transport
b2705	139.0	7.7005498802	36001.0	8.21732567766	259.0	srlD	K00068	Carbohydrate metabolism
b2703	11.0	0.609396033685	3509.0	0.800938746226	319.0	srlE	K02782	Transport
b2707	210.0	11.6339242794	53970.0	12.3187985562	257.0	srlR	K02468	Transcription factors
